local_id	search_term	review	similarity	concept_id	concept_name	occurrence				
NCHEQD	NM Differential Lung Perfusion Scan	0	0.265369113	3045583	NM Lung Perfusion quantitative	4				
NCHEQD	NM Differential Lung Perfusion Scan	0	0.183503419	3042153	NM Heart Perfusion	4				
NCHEQD	NM Differential Lung Perfusion Scan	0	0.163339973	3020937	CT perfusion Head	4				
NCHEQD	NM Differential Lung Perfusion Scan	0	0.15983195	21493750	PT perfusion Brain	4				
UARTS	US Intrarterial	0	0.174277176	3048449	US Artery	4				
UARTS	US Intrarterial	0	0.111476683	3008991	US Hip	4				
UARTS	US Intrarterial	0	0.105572809	3006984	US Anus	4				
UARTS	US Intrarterial	0	0.105572809	3004062	US Neck	4				
UARTS	US Intrarterial	0	0.105572809	3042635	US Vein	4				
UCHESB	US Guided biopsy chest	0	0.176245529	3026631	US Chest	4				
UCHESB	US Guided biopsy chest	0	0.11359474	3003845	US Groin	4				
UKIDL	US Kidney Lt	0	0.602640293	3050272	US Kidney	4				
UKIDL	US Kidney Lt	0	0.490824923	3049309	US Kidney limited	4				
UKIDL	US Kidney Lt	0	0.445299804	3050231	US Kidney - left	4				
UKIDL	US Kidney Lt	0	0.422649731	3053134	US Kidney - right	4				
UKIDL	US Kidney Lt	0	0.23911409	3048382	MR Kidney	4				
UKIDRB	US Guided biopsy kidney Rt	0	0.183503419	3050272	US Kidney	4				
UKIDRB	US Guided biopsy kidney Rt	0	0.112374635	3048382	MR Kidney	4				
UOFEC	US Obstetric fetal echocardiogram	0	0.242323239	3044933	2D echocardiogram panel	4				
UOFEC	US Obstetric fetal echocardiogram	0	0.153010446	36304866	Obstetrics Note	4				
UWRILJ	US Guided injection wrist Lt	0	0.142507074	3006679	US Wrist	4				
XLLIR	XR Lower limb Right	0	0.264785378	3047797	MR Lower leg - right	4				
XLLIR	XR Lower limb Right	0	0.23911409	3047476	XR Lower extremity AP	4				
XLLIR	XR Lower limb Right	0	0.234358507	3035690	MR Lower leg	4				
XLLIR	XR Lower limb Right	0	0.190572787	3047495	CT Lower leg	4				
XPSIN	XR Paranasal Sinuses	0	0.214094752	3005815	XR Sinuses Views	4				
XPSIN	XR Paranasal Sinuses	0	0.207175033	3053070	XR Sinuses Waters	4				
XPSIN	XR Paranasal Sinuses	0	0.176245529	3011383	CT Sinuses	4				
XPSIN	XR Paranasal Sinuses	0	0.176245529	3004678	MR Sinuses	4				
ZRREV	Review of report	0	0.36379099	3017983	Review of systems - Reported	4				
ZRREV	Review of report	0	0.214094752	1175852	Date range of report	4				
ZRREV	Review of report	0	0.151471863	44817107	Case report	4				
ZRREV	Review of report	0	0.145149586	3052565	Study report	4				
ZRREV	Review of report	0	0.133974596	3026373	Autopsy report	4				
NULL	MRI Hand With Gadolinium Lt	0	NULL	NULL	NULL	3				
NULL	Upright Stereo Mammo guidewire Loc	0	NULL	NULL	NULL	3				
NULL	Duodenogram	0	NULL	NULL	NULL	3				
NULL	CT Guided nerve root injection lumb	0	NULL	NULL	NULL	3				
NULL	Upright Stereo Mammo and Vac Ass Bx	0	NULL	NULL	NULL	3				
NULL	US Guided aspiration hip Rt	0	NULL	NULL	NULL	3				
NULL	Prone Stereo Mammo and guidewire Lo	0	NULL	NULL	NULL	3				
NULL	Default	0	NULL	NULL	NULL	3				
NULL	Upright Stereo Mammo guidewire Loc	0	NULL	NULL	NULL	3				
NULL	MRCP and secretin study	0	NULL	NULL	NULL	3				
CADRBC	CT Adrenal with contrast Both	0	0.351114315	3048344	CT Adrenal gland W contrast IV	3				
CADRBC	CT Adrenal with contrast Both	0	0.339421741	3051509	CT Adrenal gland WO contrast	3				
CADRBC	CT Adrenal with contrast Both	0	0.268642549	3047655	CT Adrenal gland	3				
CHENEC	CT Head and neck with contrast	0	0.55679737	42528852	CT Head and Neck WO contrast	3				
CHENEC	CT Head and neck with contrast	0	0.526567924	42528851	CT Head and Neck W contrast IV	3				
CHENEC	CT Head and neck with contrast	0	0.445299804	36303569	CT Head and Neck WO and W contrast IV	3				
CHENEC	CT Head and neck with contrast	0	0.325800138	40761836	PT Head and Neck	3				
CHENEC	CT Head and neck with contrast	0	0.315832545	3025779	CT Head WO contrast	3				
CLIVT	CT Liver Triple Phase	0	0.306111334	3034506	CT Liver	3				
CLIVT	CT Liver Triple Phase	0	0.163339973	3038275	SPECT Liver	3				
CLIVT	CT Liver Triple Phase	0	0.118082896	3001979	US Liver	3				
CLIVT	CT Liver Triple Phase	0	0.118082896	3050260	MR Liver	3				
CMIDE	CT Middle Ear	0	0.125525368	3047946	CT Hip	3				
CMIDE	CT Middle Ear	0	0.118082896	3048029	CT Knee	3				
CMIDE	CT Middle Ear	0	0.118082896	3047793	CT Foot	3				
CMIDE	CT Middle Ear	0	0.118082896	3047709	CT Neck	3				
CMIDE	CT Middle Ear	0	0.118082896	3048324	CT Hand	3				
CNCHA	CT Neck/Thorax/Abdomen	0	0.254644008	3047709	CT Neck	3				
CNCHA	CT Neck/Thorax/Abdomen	0	0.204177574	3032013	CT Abdomen	3				
CSKNE	CT Head and neck	0	0.552786405	40761836	PT Head and Neck	3				
CSKNE	CT Head and neck	0	0.483602221	3044490	US Head and Neck	3				
CSKNE	CT Head and neck	0	0.465477516	42528852	CT Head and Neck WO contrast	3				
CSKNE	CT Head and neck	0	0.345346329	3004287	CT Head	3				
CSKNE	CT Head and neck	0	0.261451054	40761838	CT Heart	3				
CTHIB	CT Upper leg Both	0	0.361715261	3049929	CT Upper arm	3				
CTHIB	CT Upper leg Both	0	0.282259437	3047382	CT Upper extremity	3				
CTHIB	CT Upper leg Both	0	0.206507952	3047495	CT Lower leg	3				
CTHIB	CT Upper leg Both	0	0.100264589	3047946	CT Hip	3				
CTHRC	CT Upper Leg (Thigh) with Contrast	0	0.280377083	3047632	CT Upper arm WO contrast	3				
CTHRC	CT Upper Leg (Thigh) with Contrast	0	0.268916723	3050842	CT Upper arm W contrast IV	3				
CTHRC	CT Upper Leg (Thigh) with Contrast	0	0.232350526	3049571	CT Lower leg WO contrast	3				
CTHRC	CT Upper Leg (Thigh) with Contrast	0	0.202275965	3049929	CT Upper arm	3				
ECORE	Endo colorectal Balln Dilat Fluoro	0	0.101282966	3035301	MR Pelvis Endorectal	3				
EIRDN	E.R.C.P. Biliary Dilatation	0	0.173606129	3047489	MR Biliary ducts	3				
EIRDN	E.R.C.P. Biliary Dilatation	0	0.16473093	3003371	Biliary drain site	3				
EIRDN	E.R.C.P. Biliary Dilatation	0	0.153010446	3002268	Type of Biliary drain	3				
FAHEP	Angio  Hepatic	0	0.177521679	3045636	Hepatic artery anatomy	3				
FAHEP	Angio  Hepatic	0	0.139337034	42528146	Hepatology Note	3				
FAIIL	Angio internal iliac artery Left	0	0.199057159	3044231	US.doppler Iliac artery	3				
FAIIL	Angio internal iliac artery Left	0	0.167006872	40759913	Internal identifier	3				
FAULL	Angio  Upper Limb Lt	0	0.124404964	3049929	CT Upper arm	3				
FAULL	Angio  Upper Limb Lt	0	0.124404964	3049976	MR Upper arm	3				
FCSFPJ	Myelogram Lumbar/Cervical Puncture	0	0.119369428	3009302	MR Cervical spine	3				
FCSFPJ	Myelogram Lumbar/Cervical Puncture	0	0.119369428	3027189	CT Cervical spine	3				
FCSFPJ	Myelogram Lumbar/Cervical Puncture	0	0.119369428	42869394	US Cervical spine	3				
FJANR	Arthrogram Ankle Rt	0	0.376390436	3050795	MR Ankle Arthrogram	3				
FJANR	Arthrogram Ankle Rt	0	0.376390436	3047517	RF Ankle Arthrogram	3				
FJANR	Arthrogram Ankle Rt	0	0.252454998	3047439	MR Hip Arthrogram	3				
FJANR	Arthrogram Ankle Rt	0	0.252454998	3008314	RF Hip Arthrogram	3				
FJANR	Arthrogram Ankle Rt	0	0.244071054	3020496	RF Knee Arthrogram	3				
FJELL	Arthrogram Elbow Lt	0	0.376390436	3050983	MR Elbow Arthrogram	3				
FJELL	Arthrogram Elbow Lt	0	0.376390436	3048694	RF Elbow Arthrogram	3				
FJELL	Arthrogram Elbow Lt	0	0.252454998	3047439	MR Hip Arthrogram	3				
FJELL	Arthrogram Elbow Lt	0	0.252454998	3008314	RF Hip Arthrogram	3				
FJELL	Arthrogram Elbow Lt	0	0.105572809	3011971	MR Elbow	3				
FUPLLM	Mobile image intensifier upper limb	0	0.114385114	44786666	Exercise intensity	3				
FUPLLM	Mobile image intensifier upper limb	0	0.105572809	3049976	MR Upper arm	3				
FWSSM	Water Soluble Contrast Swallow \T\	0	0.332208157	3008355	RF Colon Views W water soluble contrast PR	3				
FWSSM	Water Soluble Contrast Swallow \T\	0	0.133974596	3047594	MR Hip W contrast IV	3				
FWSSM	Water Soluble Contrast Swallow \T\	0	0.133974596	3047991	CT Hip W contrast IV	3				
FWSSM	Water Soluble Contrast Swallow \T\	0	0.116823913	3001239	MR Hip WO contrast	3				
FWSSM	Water Soluble Contrast Swallow \T\	0	0.116823913	42529465	CT Toe WO contrast	3				
IACORS	Cardiac Angio  Coronary Stenting	0	0.285994453	21491698	Coronary stent length	3				
IACORS	Cardiac Angio  Coronary Stenting	0	0.285994453	21493435	Coronary stent number	3				
IACORS	Cardiac Angio  Coronary Stenting	0	0.273156216	21491697	Coronary stent diameter	3				
IACORS	Cardiac Angio  Coronary Stenting	0	0.255976191	21494093	Coronary stent end segment	3				
IACORS	Cardiac Angio  Coronary Stenting	0	0.170006693	40761361	Cardiac enzymes	3				
IAIILE	Pc embolisation internal iliac A Lt	0	0.156472608	40759913	Internal identifier	3				
IAPFLP	Angioplasty Profunda Femoris Lt	0	0.210727664	21491859	Angioplasty balloon product name	3				
IAPOBP	Angioplasty popliteal Both	0	0.220806278	21491859	Angioplasty balloon product name	3				
IAPOBP	Angioplasty popliteal Both	0	0.198216274	3000229	US Popliteal space	3				
IAPOBP	Angioplasty popliteal Both	0	0.167006872	3033351	US Popliteal space - left	3				
IAPOBP	Angioplasty popliteal Both	0	0.163339973	3034217	US Popliteal space - right	3				
IARELS	Arterial Stent Renal Lt	0	0.183503419	40771815	US Renal artery	3				
IARELS	Arterial Stent Renal Lt	0	0.105572809	3049632	MRA Renal vein	3				
IARERE	Embolisation Renal Artery Rt	0	0.267480126	40771815	US Renal artery	3				
IARERE	Embolisation Renal Artery Rt	0	0.217539204	3038955	US.doppler Renal artery	3				
IARERE	Embolisation Renal Artery Rt	0	0.133974596	3053105	US Visceral artery	3				
IARERE	Embolisation Renal Artery Rt	0	0.105572809	3048449	US Artery	3				
IBILDC	Biliary Drain Change	0	0.472953723	3003371	Biliary drain site	3				
IBILDC	Biliary Drain Change	0	0.32063378	3002268	Type of Biliary drain	3				
IBILDC	Biliary Drain Change	0	0.299859958	3007390	Biliary drain Vendor model number	3				
IBILDC	Biliary Drain Change	0	0.277001195	3008793	Fluid output biliary drain	3				
IBILDC	Biliary Drain Change	0	0.214094752	3047489	MR Biliary ducts	3				
ICDEX	Cardiac Defib Change	0	0.241213089	40761361	Cardiac enzymes	3				
ICDEX	Cardiac Defib Change	0	0.199359231	40770137	Cardiac rhythm NEMSIS	3				
ICDEX	Cardiac Defib Change	0	0.199359231	40770120	Cardiac arrest NEMSIS	3				
ICDEX	Cardiac Defib Change	0	0.12961172	3032659	Cardiology Note	3				
IDRAII	Fluoroscopy guided insertion drain	0	0.253212006	21494245	Fluoroscopy duration	3				
IDRAII	Fluoroscopy guided insertion drain	0	0.196780671	21494246	Fluoroscopy [Energy/mass] dose	3				
IELBLJ	Fluoroscopic guided injection elbow	0	0.199057159	21494245	Fluoroscopy duration	3				
IGSTX	Gastrostomy Access Recannulation	0	0.245926097	3020557	Gastrostomy tube site	3				
IGSTX	Gastrostomy Access Recannulation	0	0.194923514	3002260	Type of Gastrostomy tube	3				
IMETCS	Internal Metallic Stent	0	0.268642549	46235002	Internal medicine Note	3				
IMETCS	Internal Metallic Stent	0	0.225403331	40759913	Internal identifier	3				
IMETCS	Internal Metallic Stent	0	0.125525368	46236270	Interval note	3				
IMETCS	Internal Metallic Stent	0	0.121689934	40766825	Interpretation	3				
IPBRRP	PTA Brachial artery Right	0	0.299595804	42528518	Brachial artery Blood pressure	3				
IPBRRP	PTA Brachial artery Right	0	0.173606129	3049924	CT Brachial plexus	3				
IPBRRP	PTA Brachial artery Right	0	0.15707277	40771815	US Renal artery	3				
IPBRRP	PTA Brachial artery Right	0	0.116116524	3048449	US Artery	3				
IWRIRJ	Fluoroscopic guided injection wrist	0	0.199057159	21494245	Fluoroscopy duration	3				
MCTSP	MRI Spine cervicothoracic	0	0.364999365	3043493	XR Spine cervicothoracic junction Views	3				
MCTSP	MRI Spine cervicothoracic	0	0.225403331	3014004	MR Thoracic spine	3				
MCTSP	MRI Spine cervicothoracic	0	0.193774225	3018269	CT Thoracic spine	3				
MCTSP	MRI Spine cervicothoracic	0	0.193774225	42869395	US Thoracic spine	3				
MCTSP	MRI Spine cervicothoracic	0	0.193774225	3009302	MR Cervical spine	3				
MFOLC	MRI Forearm With Gadolinium Lt	0	0.15707277	3028641	MR Forearm	3				
MFOLC	MRI Forearm With Gadolinium Lt	0	0.156725957	3020376	MR Forearm - left	3				
MFOLC	MRI Forearm With Gadolinium Lt	0	0.126410912	3049258	CT Forearm	3				
MLSPE	MRI Lumbar spine and pelvis	0	0.318005661	3009561	XR Lumbar spine AP	3				
MLSPE	MRI Lumbar spine and pelvis	0	0.310797562	3012445	MR Lumbar spine	3				
MLSPE	MRI Lumbar spine and pelvis	0	0.275431163	3023673	CT Lumbar spine	3				
MLSPE	MRI Lumbar spine and pelvis	0	0.275431163	40771912	US Lumbar spine	3				
MLSPE	MRI Lumbar spine and pelvis	0	0.142507074	3021689	MR Pelvis	3				
MTRNE	MRI Trigeminal nerve	0	0.357315413	21494465	Trigeminal nerve (CN V) exam	3				
MWRCL	MRI Wrist With Gadolinium Lt	0	0.108867211	3017838	MR Wrist	3				
NCTCXO	NM Cardiac Exercise Stress MIBI/TF	0	0.149468251	40761361	Cardiac enzymes	3				
NCTCXO	NM Cardiac Exercise Stress MIBI/TF	0	0.142857143	44786643	Exercise activity	3				
NCTCXO	NM Cardiac Exercise Stress MIBI/TF	0	0.142857143	40758540	Exercise duration	3				
NCTCXO	NM Cardiac Exercise Stress MIBI/TF	0	0.142857143	40758541	Exercise distance	3				
NCTCXO	NM Cardiac Exercise Stress MIBI/TF	0	0.139767473	44786666	Exercise intensity	3				
NWCHW	NM White cell HMPAO whole body	0	0.285410399	3031410	NM Whole body Views	3				
NWCHW	NM White cell HMPAO whole body	0	0.203666941	3043261	PT Whole body	3				
NWCHW	NM White cell HMPAO whole body	0	0.203666941	3052262	CT Whole body	3				
NWCHW	NM White cell HMPAO whole body	0	0.203666941	3048738	MR Whole body	3				
NWCHW	NM White cell HMPAO whole body	0	0.188155859	3049402	SPECT Whole body	3				
UANKB	US Ankle Both	0	0.254644008	3006984	US Anus	3				
UANKB	US Ankle Both	0	0.172829808	3051515	CT Ankle	3				
UANKB	US Ankle Both	0	0.172829808	3026800	MR Ankle	3				
UANKB	US Ankle Both	0	0.125525368	3008991	US Hip	3				
UANKB	US Ankle Both	0	0.118082896	3004479	US Head	3				
UBRALD	US Guided drainage breast Left	0	0.202275965	3006495	US Breast - left	3				
UBRALD	US Guided drainage breast Left	0	0.183503419	3017603	US Breast limited	3				
UBRALD	US Guided drainage breast Left	0	0.161726356	3011756	US Breast	3				
UDCAR	US Doppler carotid artery Rt	0	0.468004823	3032855	US.doppler Carotid arteries	3				
UDCAR	US Doppler carotid artery Rt	0	0.394469929	3039566	US.doppler Carotid arteries -right	3				
UDCAR	US Doppler carotid artery Rt	0	0.394469929	3038853	US.doppler Carotid arteries - left	3				
UDCAR	US Doppler carotid artery Rt	0	0.385956695	21493924	US.doppler Carotid arteries limited	3				
UDCAR	US Doppler carotid artery Rt	0	0.333333333	3027750	US Carotid arteries	3				
UDRAII	US guided insertion drain	0	0.10197349	3003845	US Groin	3				
UFARL	US Forearm Lt	0	0.276253136	3049258	CT Forearm	3				
UFARL	US Forearm Lt	0	0.276253136	3028641	MR Forearm	3				
UFARL	US Forearm Lt	0	0.125525368	3008991	US Hip	3				
UFARL	US Forearm Lt	0	0.118082896	3004479	US Head	3				
UFARL	US Forearm Lt	0	0.118082896	3004062	US Neck	3				
UFARR	US Forearm Rt	0	0.276253136	3049258	CT Forearm	3				
UFARR	US Forearm Rt	0	0.276253136	3028641	MR Forearm	3				
UFARR	US Forearm Rt	0	0.125525368	3008991	US Hip	3				
UFARR	US Forearm Rt	0	0.118082896	3006984	US Anus	3				
UFARR	US Forearm Rt	0	0.118082896	3004062	US Neck	3				
UKIDLB	US Guided Biopsy Kidney Lt	0	0.203666941	3049309	US Kidney limited	3				
UKIDLB	US Guided Biopsy Kidney Lt	0	0.183503419	3050272	US Kidney	3				
UKIDLB	US Guided Biopsy Kidney Lt	0	0.112374635	3048382	MR Kidney	3				
UMAMBI	US Guided marker insertion breast B	0	0.140875307	3011756	US Breast	3				
UMAWB	US Breasts Wire Localisation	0	0.263211602	3011756	US Breast	3				
UMAWB	US Breasts Wire Localisation	0	0.213204208	3006495	US Breast - left	3				
UMAWB	US Breasts Wire Localisation	0	0.207594184	3017603	US Breast limited	3				
UMAWB	US Breasts Wire Localisation	0	0.207594184	3022956	US Breast - right	3				
UMAWB	US Breasts Wire Localisation	0	0.121689934	3018779	MR Breast	3				
UO2T	US Obstetric 2nd trimester	0	0.336675042	3015917	Obstetric trimester Stated	3				
UO2T	US Obstetric 2nd trimester	0	0.183503419	36304866	Obstetrics Note	3				
UODNT	US Obstetric nuchal dating scan TV	0	0.149468251	36304866	Obstetrics Note	3				
UPELT	US Doppler pelvis TV	0	0.371232287	3010445	US.doppler Pelvis vessels	3				
UPELT	US Doppler pelvis TV	0	0.230199641	3000777	US Pelvis	3				
UPELT	US Doppler pelvis TV	0	0.204177574	3049253	XR Pelvis AP	3				
UPELT	US Doppler pelvis TV	0	0.183503419	3021689	MR Pelvis	3				
UPELT	US Doppler pelvis TV	0	0.139337034	3014964	CT Pelvis	3				
UPELVB	US Guided Biopsy Pelvis	0	0.204177574	3000777	US Pelvis	3				
UPELVB	US Guided Biopsy Pelvis	0	0.124404964	3014964	CT Pelvis	3				
UPELVB	US Guided Biopsy Pelvis	0	0.124404964	3021689	MR Pelvis	3				
UPELVB	US Guided Biopsy Pelvis	0	0.109436443	3003845	US Groin	3				
USHRRN	US Guided aspiration shoulder Rt	0	0.203666941	3016633	US Shoulder	3				
USHRRN	US Guided aspiration shoulder Rt	0	0.16473093	3050863	XR Shoulder Y	3				
USHRRN	US Guided aspiration shoulder Rt	0	0.16062794	3052740	XR Shoulder AP	3				
USHRRN	US Guided aspiration shoulder Rt	0	0.144601077	3052399	CT Shoulder	3				
USHRRN	US Guided aspiration shoulder Rt	0	0.144601077	3015824	MR Shoulder	3				
XDFA	Dexa forearm	0	0.258380151	3028641	MR Forearm	3				
XDFA	Dexa forearm	0	0.258380151	3049258	CT Forearm	3				
XDFA	Dexa forearm	0	0.212161403	3008827	MRA Forearm vessels	3				
XDFA	Dexa forearm	0	0.183503419	3048703	CT Forearm - left	3				
XDFA	Dexa forearm	0	0.183503419	3020376	MR Forearm - left	3				
XSCPB	XR Scapulae	0	0.622035527	3047451	XR Scapula Y	3				
XSCPB	XR Scapulae	0	0.573598567	3044543	XR Scapula AP	3				
XSCPB	XR Scapulae	0	0.470849738	3014736	XR Scapula Views	3				
XSCPB	XR Scapulae	0	0.422649731	3049341	XR Scapula 2 Views	3				
XSCPB	XR Scapulae	0	0.393023021	3049003	MR Scapula	3				
NULL	CT Facet joint injection lumbar	0	NULL	NULL	NULL	2				
NULL	CT Pituitary With Contrast	0	NULL	NULL	NULL	2				
NULL	US Guided injection hand Rt	0	NULL	NULL	NULL	2				
NULL	CT Guided aspiration thorax	0	NULL	NULL	NULL	2				
NULL	CT Guided nerve root injection sacr	0	NULL	NULL	NULL	2				
NULL	MRI Hand With Gadolinium Rt	0	NULL	NULL	NULL	2				
NULL	PICC Line Insertion.	0	NULL	NULL	NULL	2				
NULL	MRI Buttock Rt	0	NULL	NULL	NULL	2				
NULL	XR Dental Intra-Oral Molar	0	NULL	NULL	NULL	2				
NULL	Venoplasty	0	NULL	NULL	NULL	2				
NULL	XR Mammo guided core biopsy breast	0	NULL	NULL	NULL	2				
NULL	MRI Urogram	0	NULL	NULL	NULL	2				
NULL	MRI Cranio-Facial With Gadolinium	0	NULL	NULL	NULL	2				
NULL	Angio iliac	0	NULL	NULL	NULL	2				
NULL	US Scan Superclavicular Fossa Rt	0	NULL	NULL	NULL	2				
NULL	Ureteric stent removal Lt	0	NULL	NULL	NULL	2				
NULL	US Guided aspiration hip Lt	0	NULL	NULL	NULL	2				
NULL	Upright stereo mammogram and core B	0	NULL	NULL	NULL	2				
NULL	Pc embolisation splenic artery	0	NULL	NULL	NULL	2				
NULL	US Guided thrombin injection	0	NULL	NULL	NULL	2				
CABDON	CT Abdomen and Aspiration	0	0.396977311	3046366	CT Abdomen and Pelvis	2				
CABDON	CT Abdomen and Aspiration	0	0.325800138	3032013	CT Abdomen	2				
CABDON	CT Abdomen and Aspiration	0	0.284321915	3047910	CT Abdomen limited	2				
CABDON	CT Abdomen and Aspiration	0	0.21826404	3001757	XR Abdomen AP	2				
CABDON	CT Abdomen and Aspiration	0	0.16515289	3013540	MR Abdomen	2				
CABDUN	CT Guided Aspiration Upper Abdomen	0	0.16905103	3032013	CT Abdomen	2				
CABDUN	CT Guided Aspiration Upper Abdomen	0	0.16062794	3049929	CT Upper arm	2				
CABDUN	CT Guided Aspiration Upper Abdomen	0	0.140875307	3013540	MR Abdomen	2				
CABDUN	CT Guided Aspiration Upper Abdomen	0	0.11359474	3014650	US Abdomen	2				
CBSSK	CT Base of skull	0	0.254644008	3049599	CT Skull base	2				
CBSSK	CT Base of skull	0	0.154845745	3043520	CT Bone	2				
CBSSK	CT Base of skull	0	0.105572809	3047946	CT Hip	2				
CBSSK	CT Base of skull	0	0.100264589	3047793	CT Foot	2				
CBSSK	CT Base of skull	0	0.100264589	3047709	CT Neck	2				
CFORL	CT Forearm Lt	0	0.622035527	3049258	CT Forearm	2				
CFORL	CT Forearm Lt	0	0.465477516	3048703	CT Forearm - left	2				
CFORL	CT Forearm Lt	0	0.442913985	3047838	CT Forearm - right	2				
CFORL	CT Forearm Lt	0	0.276253136	3028641	MR Forearm	2				
CFORL	CT Forearm Lt	0	0.254644008	3047793	CT Foot	2				
CHNTA	CT Head neck thorax and abdomen	0	0.197227028	40761836	PT Head and Neck	2				
CHNTA	CT Head neck thorax and abdomen	0	0.183503419	3032013	CT Abdomen	2				
CHNTA	CT Head neck thorax and abdomen	0	0.183503419	3004287	CT Head	2				
CHNTA	CT Head neck thorax and abdomen	0	0.145757804	40761838	CT Heart	2				
CHNTA	CT Head neck thorax and abdomen	0	0.102472532	3047709	CT Neck	2				
CHNTAC	CT Head neck thorax abdomen contras	0	0.253212006	3025779	CT Head WO contrast	2				
CHNTAC	CT Head neck thorax abdomen contras	0	0.249242806	3049940	CT Abdomen WO contrast	2				
CHNTAC	CT Head neck thorax abdomen contras	0	0.242323239	3002086	CT Head W contrast IV	2				
CHNTAC	CT Head neck thorax abdomen contras	0	0.16473093	3032013	CT Abdomen	2				
CHNTAC	CT Head neck thorax abdomen contras	0	0.163339973	3004287	CT Head	2				
CIVU	CT IVU	0	0.225403331	3047946	CT Hip	2				
CIVU	CT IVU	0	0.202275965	3047709	CT Neck	2				
CIVU	CT IVU	0	0.202275965	3047793	CT Foot	2				
CIVU	CT IVU	0	0.202275965	3048324	CT Hand	2				
CIVU	CT IVU	0	0.202275965	3048029	CT Knee	2				
CJSHL	CT Arthrogram Shoulder Lt	0	0.46251615	3048617	CT Shoulder Arthrogram	2				
CJSHL	CT Arthrogram Shoulder Lt	0	0.411651595	3051128	CT Shoulder - left Arthrogram	2				
CJSHL	CT Arthrogram Shoulder Lt	0	0.385363703	3008605	RF Shoulder Arthrogram	2				
CJSHL	CT Arthrogram Shoulder Lt	0	0.385363703	3052123	MR Shoulder Arthrogram	2				
CJSHL	CT Arthrogram Shoulder Lt	0	0.252454998	3052399	CT Shoulder	2				
CLLBC	CT Lower Limbs With Contrast	0	0.35192593	3049571	CT Lower leg WO contrast	2				
CLLBC	CT Lower Limbs With Contrast	0	0.334937828	3048973	CT Lower leg W contrast IV	2				
CLLBC	CT Lower Limbs With Contrast	0	0.299123356	3050530	CT Lower leg - left WO contrast	2				
CLLBC	CT Lower Limbs With Contrast	0	0.27452375	3047495	CT Lower leg	2				
CLLBC	CT Lower Limbs With Contrast	0	0.225403331	36304934	CT Lower leg - left	2				
CLLIBC	CT Lower limb with contrast Both	0	0.331846895	3048973	CT Lower leg W contrast IV	2				
CLLIBC	CT Lower limb with contrast Both	0	0.319586183	3049571	CT Lower leg WO contrast	2				
CLLIBC	CT Lower limb with contrast Both	0	0.287303355	3049603	CT Lower leg WO and W contrast IV	2				
CLLIBC	CT Lower limb with contrast Both	0	0.244071054	3047495	CT Lower leg	2				
CLLIBC	CT Lower limb with contrast Both	0	0.204605091	36304934	CT Lower leg - left	2				
CNCHC	CT Neck/Chest With Contrast	0	0.333333333	36304596	CT Neck and Chest WO contrast	2				
CNCHC	CT Neck/Chest With Contrast	0	0.30915072	3047436	CT Neck WO contrast	2				
CNCHC	CT Neck/Chest With Contrast	0	0.292893219	3050247	CT Neck W contrast IV	2				
CNCHC	CT Neck/Chest With Contrast	0	0.285079647	3018999	CT Chest WO contrast	2				
CNCHC	CT Neck/Chest With Contrast	0	0.209430585	3047709	CT Neck	2				
CPELVN	CT Guided Aspiration Pelvis	0	0.177521679	3014964	CT Pelvis	2				
CPELVN	CT Guided Aspiration Pelvis	0	0.108867211	3021689	MR Pelvis	2				
CPELVN	CT Guided Aspiration Pelvis	0	0.108867211	3000777	US Pelvis	2				
CPEWC	CT Pelvis With/Without Contrast	0	0.3835586	3035568	CT Pelvis WO contrast	2				
CPEWC	CT Pelvis With/Without Contrast	0	0.364511091	3019625	CT Pelvis W contrast IV	2				
CPEWC	CT Pelvis With/Without Contrast	0	0.305634925	36306014	CT Pelvis bones WO contrast	2				
CPEWC	CT Pelvis With/Without Contrast	0	0.23911409	3014964	CT Pelvis	2				
CPEWC	CT Pelvis With/Without Contrast	0	0.231293885	36303899	CT Pelvis bones	2				
CSAIB	CT Sacroiliac joint Both	0	0.650784852	3021511	CT Sacroiliac Joint	2				
CSAIB	CT Sacroiliac joint Both	0	0.481125478	3051497	CT Sacroiliac Joint Arthrogram	2				
CSAIB	CT Sacroiliac joint Both	0	0.468004823	3052398	CT Sacroiliac Joint WO contrast	2				
CSAIB	CT Sacroiliac joint Both	0	0.444040551	3048110	CT Sacroiliac Joint W contrast IV	2				
CSAIB	CT Sacroiliac joint Both	0	0.436907494	3048980	MR Sacroiliac Joint	2				
CSAPC	CT Parotids With Contrast	0	0.343210423	3051856	CT Parotid gland WO contrast	2				
CSAPC	CT Parotids With Contrast	0	0.327073415	3051820	CT Parotid gland W contrast IV	2				
CSAPC	CT Parotids With Contrast	0	0.266200614	3049906	CT Parotid gland	2				
CSINUC	CT Sinuses with contrast	0	0.5	3053051	CT Sinuses WO contrast	2				
CSINUC	CT Sinuses with contrast	0	0.468390467	3048631	CT Sinuses W contrast IV	2				
CSINUC	CT Sinuses with contrast	0	0.342871259	3024460	MR Sinuses WO contrast	2				
CSINUC	CT Sinuses with contrast	0	0.338562172	3011383	CT Sinuses	2				
CSINUC	CT Sinuses with contrast	0	0.292893219	3017832	CT Sinuses limited	2				
CTHLC	CT Upper Leg (Thigh) with Contrast	0	0.280377083	3047632	CT Upper arm WO contrast	2				
